tick,node,drive,phase_tick,coherence,energy,phase,pathway
138,18,0,139,0,0,free,free_pool
138,19,0,139,0,0,free,free_pool
138,20,0,139,0,0,free,free_pool
138,21,0,139,0,0,free,free_pool
138,22,0,139,0,0,free,free_pool
138,23,0,139,0,0,free,free_pool
138,24,0,139,0,0,free,free_pool
138,25,0,139,0,0,free,free_pool
138,26,0,139,0,0,free,free_pool
138,27,0,139,0,0,free,free_pool
138,28,0,139,0,0,free,free_pool
138,29,0,139,0,0,free,free_pool
138,30,0,139,0,0,free,free_pool
138,31,0,139,0,0,free,free_pool
139,0,0,140,0,0,free,free_pool
139,1,0,140,0,0,free,free_pool
139,2,0,140,0,0,free,free_pool
139,3,0,140,0,0,free,free_pool
139,4,0,140,0,0,free,free_pool
139,5,0,140,0,0,free,free_pool
139,6,1,140,0,1,free,free_pool
139,7,0,140,0,0,free,free_pool
139,8,0,140,0,0,free,free_pool
139,9,0,140,0,0,free,free_pool
139,10,0,140,0,0,free,free_pool
139,11,0,140,0,0,free,free_pool
139,12,0,140,0,0,free,free_pool
139,13,0,140,0,0,free,free_pool
139,14,0,140,0,0,free,free_pool
139,15,0,140,0,0,free,free_pool
139,16,0,140,0,0,free,free_pool
139,17,0,140,0,0,free,free_pool
139,18,0,140,0,0,free,free_pool
139,19,0,140,0,0,free,free_pool
139,20,0,140,0,0,free,free_pool
139,21,0,140,0,0,free,free_pool
139,22,0,140,0,0,free,free_pool
139,23,1,140,0,1,free,free_pool
139,24,0,140,0,0,free,free_pool
139,25,0,140,0,0,free,free_pool
139,26,0,140,0,0,free,free_pool
139,27,0,140,0,0,free,free_pool
139,28,0,140,0,0,free,free_pool
139,29,0,140,0,0,free,free_pool
139,30,0,140,0,0,free,free_pool
139,31,0,140,0,0,free,free_pool
140,0,0,141,0,0,free,free_pool
140,1,0,141,0,0,free,free_pool
140,2,0,141,0,0,free,free_pool
140,3,0,141,0,0,free,free_pool
140,4,1,141,0,1,free,free_pool
140,5,1,141,0,1,free,free_pool
140,6,0,141,0,0,free,free_pool
140,7,0,141,0,0,free,free_pool
140,8,0,141,0,0,free,free_pool
140,9,0,141,0,0,free,free_pool
140,10,0,141,0,0,free,free_pool
140,11,0,141,0,0,free,free_pool
140,12,0,141,0,0,free,free_pool
140,13,0,141,0,0,free,free_pool
140,14,0,141,0,0,free,free_pool
140,15,0,141,0,0,free,free_pool
140,16,0,141,0,0,free,free_pool
140,17,0,141,0,0,free,free_pool
140,18,0,141,0,0,free,free_pool
140,19,0,141,0,0,free,free_pool
140,20,0,141,0,0,free,free_pool
140,21,0,141,0,0,free,free_pool
140,22,0,141,0,0,free,free_pool
140,23,0,141,0,0,free,free_pool
140,24,0,141,0,0,free,free_pool
140,25,0,141,0,0,free,free_pool
140,26,0,141,0,0,free,free_pool
140,27,0,141,0,0,free,free_pool
140,28,0,141,0,0,free,free_pool
140,29,0,141,0,0,free,free_pool
140,30,0,141,0,0,free,free_pool
140,31,0,141,0,0,free,free_pool
141,0,0,142,0,0,free,free_pool
141,1,0,142,0,0,free,free_pool
141,2,0,142,0,0,free,free_pool
141,3,0,142,0,0,free,free_pool
141,4,1,142,0,2,free,free_pool
141,5,0,142,0,0,free,free_pool
141,6,0,142,0,0,free,free_pool
141,7,0,142,0,0,free,free_pool
141,8,0,142,0,0,free,free_pool
141,9,0,142,0,0,free,free_pool
141,10,0,142,0,0,free,free_pool
141,11,0,142,0,0,free,free_pool
141,12,0,142,0,0,free,free_pool
141,13,0,142,0,0,free,free_pool
141,14,0,142,0,0,free,free_pool
141,15,0,142,0,0,free,free_pool
141,16,0,142,0,0,free,free_pool
141,17,0,142,0,0,free,free_pool
141,18,0,142,0,0,free,free_pool
141,19,0,142,0,0,free,free_pool
141,20,0,142,0,0,free,free_pool
141,21,0,142,0,0,free,free_pool
141,22,1,142,0,1,free,free_pool
141,23,0,142,0,0,free,free_pool
141,24,0,142,0,0,free,free_pool
141,25,0,142,0,0,free,free_pool
141,26,0,142,0,0,free,free_pool
141,27,0,142,0,0,free,free_pool
141,28,0,142,0,0,free,free_pool
141,29,0,142,0,0,free,free_pool
141,30,0,142,0,0,free,free_pool
141,31,0,142,0,0,free,free_pool
142,0,0,143,0,0,free,free_pool
142,1,0,143,0,0,free,free_pool
142,2,0,143,0,0,free,free_pool
142,3,1,143,0,1,free,free_pool
142,4,0,143,0,1,free,free_pool
142,5,0,143,0,0,free,free_pool
142,6,0,143,0,0,free,free_pool
142,7,0,143,0,0,free,free_pool
142,8,0,143,0,0,free,free_pool
142,9,0,143,0,0,free,free_pool
142,10,0,143,0,0,free,free_pool
142,11,0,143,0,0,free,free_pool
142,12,0,143,0,0,free,free_pool
142,13,0,143,0,0,free,free_pool
142,14,0,143,0,0,free,free_pool
142,15,0,143,0,0,free,free_pool
142,16,0,143,0,0,free,free_pool
142,17,0,143,0,0,free,free_pool
142,18,0,143,0,0,free,free_pool
142,19,0,143,0,0,free,free_pool
142,20,0,143,0,0,free,free_pool
142,21,0,143,0,0,free,free_pool
142,22,0,143,0,0,free,free_pool
142,23,0,143,0,0,free,free_pool
142,24,0,143,0,0,free,free_pool
142,25,0,143,0,0,free,free_pool
142,26,0,143,0,0,free,free_pool
142,27,0,143,0,0,free,free_pool
142,28,0,143,0,0,free,free_pool
142,29,0,143,0,0,free,free_pool
142,30,0,143,0,0,free,free_pool
142,31,0,143,0,0,free,free_pool
143,0,0,144,0,0,free,free_pool
143,1,0,144,0,0,free,free_pool
143,2,1,144,0,1,free,free_pool
143,3,0,144,0,0,free,free_pool
143,4,0,144,0,0,free,free_pool
143,5,0,144,0,0,free,free_pool
143,6,0,144,0,0,free,free_pool
143,7,0,144,0,0,free,free_pool
143,8,0,144,0,0,free,free_pool
143,9,0,144,0,0,free,free_pool
143,10,0,144,0,0,free,free_pool
143,11,0,144,0,0,free,free_pool
143,12,0,144,0,0,free,free_pool
143,13,0,144,0,0,free,free_pool
143,14,0,144,0,0,free,free_pool
143,15,0,144,0,0,free,free_pool
143,16,0,144,0,0,free,free_pool
143,17,0,144,0,0,free,free_pool
143,18,0,144,0,0,free,free_pool
143,19,0,144,0,0,free,free_pool
143,20,0,144,0,0,free,free_pool
143,21,1,144,0,1,free,free_pool
143,22,0,144,0,0,free,free_pool
143,23,0,144,0,0,free,free_pool
143,24,0,144,0,0,free,free_pool
143,25,0,144,0,0,free,free_pool
143,26,0,144,0,0,free,free_pool
143,27,0,144,0,0,free,free_pool
143,28,0,144,0,0,free,free_pool
143,29,0,144,0,0,free,free_pool
143,30,0,144,0,0,free,free_pool
143,31,1,144,0,1,free,free_pool
144,0,0,145,0,0,free,free_pool
144,1,1,145,0,1,free,free_pool
144,2,1,145,0,2,free,free_pool
144,3,0,145,0,0,free,free_pool
144,4,0,145,0,0,free,free_pool
144,5,0,145,0,0,free,free_pool
144,6,0,145,0,0,free,free_pool
144,7,0,145,0,0,free,free_pool
144,8,0,145,0,0,free,free_pool
144,9,0,145,0,0,free,free_pool
144,10,0,145,0,0,free,free_pool
144,11,0,145,0,0,free,free_pool
144,12,0,145,0,0,free,free_pool
144,13,0,145,0,0,free,free_pool
144,14,0,145,0,0,free,free_pool
144,15,0,145,0,0,free,free_pool
144,16,0,145,0,0,free,free_pool
144,17,0,145,0,0,free,free_pool
144,18,0,145,0,0,free,free_pool
144,19,0,145,0,0,free,free_pool
144,20,0,145,0,0,free,free_pool
144,21,0,145,0,0,free,free_pool
144,22,0,145,0,0,free,free_pool
144,23,0,145,0,0,free,free_pool
144,24,0,145,0,0,free,free_pool
144,25,0,145,0,0,free,free_pool
144,26,0,145,0,0,free,free_pool
144,27,0,145,0,0,free,free_pool
144,28,0,145,0,0,free,free_pool
144,29,0,145,0,0,free,free_pool
144,30,1,145,0,1,free,free_pool
144,31,0,145,0,0,free,free_pool
145,0,1,146,0,1,free,free_pool
145,1,0,146,0,0,free,free_pool
145,2,0,146,0,1,free,free_pool
145,3,0,146,0,0,free,free_pool
145,4,0,146,0,0,free,free_pool
145,5,0,146,0,0,free,free_pool
145,6,0,146,0,0,free,free_pool
145,7,0,146,0,0,free,free_pool
145,8,0,146,0,0,free,free_pool
145,9,0,146,0,0,free,free_pool
145,10,0,146,0,0,free,free_pool
145,11,0,146,0,0,free,free_pool
145,12,0,146,0,0,free,free_pool
145,13,0,146,0,0,free,free_pool
145,14,0,146,0,0,free,free_pool
145,15,0,146,0,0,free,free_pool
145,16,0,146,0,0,free,free_pool
145,17,0,146,0,0,free,free_pool
145,18,0,146,0,0,free,free_pool
145,19,0,146,0,0,free,free_pool
145,20,1,146,0,1,free,free_pool
145,21,0,146,0,0,free,free_pool
145,22,0,146,0,0,free,free_pool
145,23,0,146,0,0,free,free_pool
145,24,0,146,0,0,free,free_pool
145,25,0,146,0,0,free,free_pool
145,26,0,146,0,0,free,free_pool
145,27,0,146,0,0,free,free_pool
145,28,0,146,0,0,free,free_pool
145,29,1,146,0,1,free,free_pool
145,30,0,146,0,0,free,free_pool
145,31,0,146,0,0,free,free_pool
146,0,0,147,0,0,free,free_pool
146,1,1,147,0,1,free,free_pool
146,2,0,147,0,0,free,free_pool
146,3,0,147,0,0,free,free_pool
146,4,0,147,0,0,free,free_pool
146,5,0,147,0,0,free,free_pool
146,6,0,147,0,0,free,free_pool
146,7,0,147,0,0,free,free_pool
146,8,0,147,0,0,free,free_pool
146,9,0,147,0,0,free,free_pool
146,10,0,147,0,0,free,free_pool
146,11,0,147,0,0,free,free_pool
146,12,0,147,0,0,free,free_pool
146,13,0,147,0,0,free,free_pool
146,14,0,147,0,0,free,free_pool
146,15,0,147,0,0,free,free_pool
146,16,0,147,0,0,free,free_pool
146,17,0,147,0,0,free,free_pool
146,18,0,147,0,0,free,free_pool
146,19,0,147,0,0,free,free_pool
146,20,0,147,0,0,free,free_pool
146,21,0,147,0,0,free,free_pool
146,22,0,147,0,0,free,free_pool
146,23,0,147,0,0,free,free_pool
146,24,0,147,0,0,free,free_pool
146,25,0,147,0,0,free,free_pool
146,26,0,147,0,0,free,free_pool
146,27,0,147,0,0,free,free_pool
146,28,1,147,0,1,free,free_pool
146,29,0,147,0,0,free,free_pool
146,30,0,147,0,0,free,free_pool
146,31,0,147,0,0,free,free_pool
147,0,0,148,0,0,free,free_pool
147,1,0,148,0,0,free,free_pool
147,2,0,148,0,0,free,free_pool
147,3,0,148,0,0,free,free_pool
147,4,0,148,0,0,free,free_pool
147,5,0,148,0,0,free,free_pool
147,6,0,148,0,0,free,free_pool
147,7,0,148,0,0,free,free_pool
147,8,0,148,0,0,free,free_pool
147,9,0,148,0,0,free,free_pool
147,10,0,148,0,0,free,free_pool
147,11,0,148,0,0,free,free_pool
147,12,0,148,0,0,free,free_pool
147,13,0,148,0,0,free,free_pool
147,14,0,148,0,0,free,free_pool
147,15,0,148,0,0,free,free_pool
147,16,0,148,0,0,free,free_pool
147,17,0,148,0,0,free,free_pool
147,18,0,148,0,0,free,free_pool
147,19,1,148,0,1,free,free_pool
147,20,0,148,0,0,free,free_pool
147,21,0,148,0,0,free,free_pool
147,22,0,148,0,0,free,free_pool
147,23,0,148,0,0,free,free_pool
147,24,0,148,0,0,free,free_pool
147,25,0,148,0,0,free,free_pool
147,26,0,148,0,0,free,free_pool
147,27,1,148,0,1,free,free_pool
147,28,0,148,0,0,free,free_pool
147,29,0,148,0,0,free,free_pool
147,30,0,148,0,0,free,free_pool
147,31,0,148,0,0,free,free_pool
148,0,1,149,0,1,free,free_pool
148,1,0,149,0,0,free,free_pool
148,2,0,149,0,0,free,free_pool
148,3,0,149,0,0,free,free_pool
148,4,0,149,0,0,free,free_pool
148,5,0,149,0,0,free,free_pool
148,6,0,149,0,0,free,free_pool
148,7,0,149,0,0,free,free_pool
148,8,0,149,0,0,free,free_pool
148,9,0,149,0,0,free,free_pool
148,10,0,149,0,0,free,free_pool
148,11,0,149,0,0,free,free_pool
148,12,0,149,0,0,free,free_pool
148,13,0,149,0,0,free,free_pool
148,14,0,149,0,0,free,free_pool
148,15,0,149,0,0,free,free_pool
148,16,0,149,0,0,free,free_pool
148,17,0,149,0,0,free,free_pool
148,18,0,149,0,0,free,free_pool
148,19,0,149,0,0,free,free_pool
148,20,0,149,0,0,free,free_pool
148,21,0,149,0,0,free,free_pool
148,22,0,149,0,0,free,free_pool
148,23,0,149,0,0,free,free_pool
148,24,0,149,0,0,free,free_pool
148,25,0,149,0,0,free,free_pool
148,26,1,149,0,1,free,free_pool
148,27,0,149,0,0,free,free_pool
148,28,0,149,0,0,free,free_pool
148,29,0,149,0,0,free,free_pool
148,30,0,149,0,0,free,free_pool
148,31,0,149,0,0,free,free_pool
149,0,0,150,0,0,free,free_pool
149,1,0,150,0,0,free,free_pool
149,2,0,150,0,0,free,free_pool
149,3,0,150,0,0,free,free_pool
149,4,0,150,0,0,free,free_pool
149,5,0,150,0,0,free,free_pool
149,6,0,150,0,0,free,free_pool
149,7,0,150,0,0,free,free_pool
149,8,0,150,0,0,free,free_pool
149,9,0,150,0,0,free,free_pool
149,10,0,150,0,0,free,free_pool
149,11,0,150,0,0,free,free_pool
149,12,0,150,0,0,free,free_pool
149,13,0,150,0,0,free,free_pool
149,14,0,150,0,0,free,free_pool
149,15,0,150,0,0,free,free_pool
149,16,0,150,0,0,free,free_pool
149,17,0,150,0,0,free,free_pool
149,18,1,150,0,1,free,free_pool
149,19,0,150,0,0,free,free_pool
149,20,0,150,0,0,free,free_pool
149,21,0,150,0,0,free,free_pool
149,22,0,150,0,0,free,free_pool
149,23,0,150,0,0,free,free_pool
149,24,0,150,0,0,free,free_pool
149,25,1,150,0,1,free,free_pool
149,26,0,150,0,0,free,free_pool
149,27,0,150,0,0,free,free_pool
149,28,0,150,0,0,free,free_pool
149,29,0,150,0,0,free,free_pool
149,30,0,150,0,0,free,free_pool
149,31,0,150,0,0,free,free_pool
150,0,0,151,0,0,free,free_pool
150,1,0,151,0,0,free,free_pool
150,2,0,151,0,0,free,free_pool
150,3,0,151,0,0,free,free_pool
150,4,0,151,0,0,free,free_pool
150,5,0,151,0,0,free,free_pool
150,6,0,151,0,0,free,free_pool
150,7,0,151,0,0,free,free_pool
150,8,0,151,0,0,free,free_pool
150,9,0,151,0,0,free,free_pool
150,10,0,151,0,0,free,free_pool
150,11,0,151,0,0,free,free_pool
150,12,0,151,0,0,free,free_pool
150,13,0,151,0,0,free,free_pool
150,14,0,151,0,0,free,free_pool
150,15,0,151,0,0,free,free_pool
150,16,0,151,0,0,free,free_pool
150,17,0,151,0,0,free,free_pool
150,18,0,151,0,0,free,free_pool
150,19,0,151,0,0,free,free_pool
150,20,0,151,0,0,free,free_pool
150,21,0,151,0,0,free,free_pool
150,22,0,151,0,0,free,free_pool
150,23,0,151,0,0,free,free_pool
150,24,1,151,0,1,free,free_pool
150,25,0,151,0,0,free,free_pool
150,26,0,151,0,0,free,free_pool
150,27,0,151,0,0,free,free_pool
150,28,0,151,0,0,free,free_pool
150,29,0,151,0,0,free,free_pool
150,30,0,151,0,0,free,free_pool
150,31,0,151,0,0,free,free_pool
151,0,0,152,0,0,free,free_pool
151,1,0,152,0,0,free,free_pool
151,2,0,152,0,0,free,free_pool
151,3,0,152,0,0,free,free_pool
151,4,0,152,0,0,free,free_pool
151,5,0,152,0,0,free,free_pool
151,6,0,152,0,0,free,free_pool
151,7,0,152,0,0,free,free_pool
151,8,0,152,0,0,free,free_pool
151,9,0,152,0,0,free,free_pool
151,10,0,152,0,0,free,free_pool
151,11,0,152,0,0,free,free_pool
151,12,0,152,0,0,free,free_pool
151,13,0,152,0,0,free,free_pool
151,14,0,152,0,0,free,free_pool
151,15,0,152,0,0,free,free_pool
151,16,0,152,0,0,free,free_pool
151,17,1,152,0,1,free,free_pool
151,18,0,152,0,0,free,free_pool
151,19,0,152,0,0,free,free_pool
151,20,0,152,0,0,free,free_pool
151,21,0,152,0,0,free,free_pool
151,22,0,152,0,0,free,free_pool
151,23,1,152,0,1,free,free_pool
151,24,0,152,0,0,free,free_pool
151,25,0,152,0,0,free,free_pool
151,26,0,152,0,0,free,free_pool
151,27,0,152,0,0,free,free_pool
151,28,0,152,0,0,free,free_pool
151,29,0,152,0,0,free,free_pool
151,30,0,152,0,0,free,free_pool
151,31,0,152,0,0,free,free_pool
152,0,0,153,0,0,free,free_pool
152,1,0,153,0,0,free,free_pool
152,2,0,153,0,0,free,free_pool
152,3,0,153,0,0,free,free_pool
152,4,0,153,0,0,free,free_pool
152,5,0,153,0,0,free,free_pool
152,6,0,153,0,0,free,free_pool
152,7,0,153,0,0,free,free_pool
152,8,0,153,0,0,free,free_pool
152,9,0,153,0,0,free,free_pool
152,10,0,153,0,0,free,free_pool
152,11,0,153,0,0,free,free_pool
152,12,0,153,0,0,free,free_pool
152,13,0,153,0,0,free,free_pool
152,14,0,153,0,0,free,free_pool
152,15,0,153,0,0,free,free_pool
152,16,0,153,0,0,free,free_pool
152,17,0,153,0,0,free,free_pool
152,18,0,153,0,0,free,free_pool
152,19,0,153,0,0,free,free_pool
152,20,0,153,0,0,free,free_pool
152,21,0,153,0,0,free,free_pool
152,22,1,153,0,1,free,free_pool
152,23,0,153,0,0,free,free_pool
152,24,0,153,0,0,free,free_pool
152,25,0,153,0,0,free,free_pool
152,26,0,153,0,0,free,free_pool
152,27,0,153,0,0,free,free_pool
152,28,0,153,0,0,free,free_pool
152,29,0,153,0,0,free,free_pool
152,30,0,153,0,0,free,free_pool
152,31,0,153,0,0,free,free_pool
153,0,0,154,0,0,free,free_pool
153,1,0,154,0,0,free,free_pool
153,2,0,154,0,0,free,free_pool
153,3,0,154,0,0,free,free_pool
153,4,0,154,0,0,free,free_pool
153,5,0,154,0,0,free,free_pool
153,6,0,154,0,0,free,free_pool
153,7,0,154,0,0,free,free_pool
153,8,0,154,0,0,free,free_pool
153,9,0,154,0,0,free,free_pool
153,10,0,154,0,0,free,free_pool
153,11,0,154,0,0,free,free_pool
153,12,0,154,0,0,free,free_pool
153,13,0,154,0,0,free,free_pool
153,14,0,154,0,0,free,free_pool
153,15,0,154,0,0,free,free_pool
153,16,1,154,0,1,free,free_pool
153,17,0,154,0,0,free,free_pool
153,18,0,154,0,0,free,free_pool
153,19,0,154,0,0,free,free_pool
153,20,0,154,0,0,free,free_pool
153,21,1,154,0,1,free,free_pool
153,22,0,154,0,0,free,free_pool
153,23,0,154,0,0,free,free_pool
153,24,0,154,0,0,free,free_pool
153,25,0,154,0,0,free,free_pool
153,26,0,154,0,0,free,free_pool
153,27,0,154,0,0,free,free_pool
153,28,0,154,0,0,free,free_pool
153,29,0,154,0,0,free,free_pool
153,30,0,154,0,0,free,free_pool
153,31,0,154,0,0,free,free_pool
154,0,0,155,0,0,free,free_pool
154,1,0,155,0,0,free,free_pool
154,2,0,155,0,0,free,free_pool
154,3,0,155,0,0,free,free_pool
154,4,0,155,0,0,free,free_pool
154,5,0,155,0,0,free,free_pool
154,6,0,155,0,0,free,free_pool
154,7,0,155,0,0,free,free_pool
154,8,0,155,0,0,free,free_pool
154,9,0,155,0,0,free,free_pool
154,10,0,155,0,0,free,free_pool
154,11,0,155,0,0,free,free_pool
154,12,0,155,0,0,free,free_pool
154,13,0,155,0,0,free,free_pool
154,14,0,155,0,0,free,free_pool
154,15,0,155,0,0,free,free_pool
154,16,0,155,0,0,free,free_pool
154,17,0,155,0,0,free,free_pool
154,18,0,155,0,0,free,free_pool
154,19,0,155,0,0,free,free_pool
154,20,1,155,0,1,free,free_pool
154,21,0,155,0,0,free,free_pool
154,22,0,155,0,0,free,free_pool
154,23,0,155,0,0,free,free_pool
154,24,0,155,0,0,free,free_pool
154,25,0,155,0,0,free,free_pool
154,26,0,155,0,0,free,free_pool
154,27,0,155,0,0,free,free_pool
154,28,0,155,0,0,free,free_pool
154,29,0,155,0,0,free,free_pool
154,30,0,155,0,0,free,free_pool
154,31,0,155,0,0,free,free_pool
155,0,0,156,0,0,free,free_pool
155,1,0,156,0,0,free,free_pool
155,2,0,156,0,0,free,free_pool
155,3,0,156,0,0,free,free_pool
155,4,0,156,0,0,free,free_pool
155,5,0,156,0,0,free,free_pool
155,6,0,156,0,0,free,free_pool
155,7,0,156,0,0,free,free_pool
155,8,0,156,0,0,free,free_pool
155,9,0,156,0,0,free,free_pool
155,10,0,156,0,0,free,free_pool
155,11,0,156,0,0,free,free_pool
155,12,0,156,0,0,free,free_pool
155,13,0,156,0,0,free,free_pool
155,14,0,156,0,0,free,free_pool
155,15,1,156,0,1,free,free_pool
155,16,0,156,0,0,free,free_pool
155,17,0,156,0,0,free,free_pool
155,18,0,156,0,0,free,free_pool
155,19,1,156,0,1,free,free_pool
155,20,0,156,0,0,free,free_pool
155,21,0,156,0,0,free,free_pool
155,22,0,156,0,0,free,free_pool
155,23,0,156,0,0,free,free_pool
155,24,0,156,0,0,free,free_pool
155,25,0,156,0,0,free,free_pool
155,26,0,156,0,0,free,free_pool
155,27,0,156,0,0,free,free_pool
155,28,0,156,0,0,free,free_pool
155,29,0,156,0,0,free,free_pool
155,30,0,156,0,0,free,free_pool
155,31,0,156,0,0,free,free_pool
156,0,0,157,0,0,free,free_pool
156,1,0,157,0,0,free,free_pool
156,2,0,157,0,0,free,free_pool
156,3,0,157,0,0,free,free_pool
156,4,0,157,0,0,free,free_pool
156,5,0,157,0,0,free,free_pool
156,6,0,157,0,0,free,free_pool
156,7,0,157,0,0,free,free_pool
156,8,0,157,0,0,free,free_pool
156,9,0,157,0,0,free,free_pool
156,10,0,157,0,0,free,free_pool
156,11,0,157,0,0,free,free_pool
156,12,0,157,0,0,free,free_pool
156,13,0,157,0,0,free,free_pool
156,14,0,157,0,0,free,free_pool
156,15,0,157,0,0,free,free_pool
156,16,0,157,0,0,free,free_pool
156,17,0,157,0,0,free,free_pool
156,18,1,157,0,1,free,free_pool
156,19,0,157,0,0,free,free_pool
156,20,0,157,0,0,free,free_pool
156,21,0,157,0,0,free,free_pool
156,22,0,157,0,0,free,free_pool
156,23,0,157,0,0,free,free_pool
156,24,0,157,0,0,free,free_pool
156,25,0,157,0,0,free,free_pool
156,26,0,157,0,0,free,free_pool
156,27,0,157,0,0,free,free_pool
156,28,0,157,0,0,free,free_pool
156,29,0,157,0,0,free,free_pool
156,30,0,157,0,0,free,free_pool
156,31,0,157,0,0,free,free_pool
157,0,0,158,0,0,free,free_pool
157,1,0,158,0,0,free,free_pool
157,2,0,158,0,0,free,free_pool
157,3,0,158,0,0,free,free_pool
157,4,0,158,0,0,free,free_pool
157,5,0,158,0,0,free,free_pool
157,6,0,158,0,0,free,free_pool
157,7,0,158,0,0,free,free_pool
157,8,0,158,0,0,free,free_pool
157,9,0,158,0,0,free,free_pool
157,10,0,158,0,0,free,free_pool
157,11,0,158,0,0,free,free_pool
157,12,0,158,0,0,free,free_pool
157,13,0,158,0,0,free,free_pool
157,14,1,158,0,1,free,free_pool
157,15,0,158,0,0,free,free_pool
157,16,0,158,0,0,free,free_pool
157,17,1,158,0,1,free,free_pool
157,18,0,158,0,0,free,free_pool
157,19,0,158,0,0,free,free_pool
157,20,0,158,0,0,free,free_pool
157,21,0,158,0,0,free,free_pool
157,22,0,158,0,0,free,free_pool
157,23,0,158,0,0,free,free_pool
157,24,0,158,0,0,free,free_pool
157,25,0,158,0,0,free,free_pool
157,26,0,158,0,0,free,free_pool
157,27,0,158,0,0,free,free_pool
157,28,0,158,0,0,free,free_pool
157,29,0,158,0,0,free,free_pool
157,30,0,158,0,0,free,free_pool
157,31,0,158,0,0,free,free_pool
158,0,0,159,0,0,free,free_pool
158,1,0,159,0,0,free,free_pool
158,2,0,159,0,0,free,free_pool
158,3,0,159,0,0,free,free_pool
158,4,0,159,0,0,free,free_pool
158,5,0,159,0,0,free,free_pool
158,6,0,159,0,0,free,free_pool
158,7,0,159,0,0,free,free_pool
158,8,0,159,0,0,free,free_pool
158,9,0,159,0,0,free,free_pool
158,10,0,159,0,0,free,free_pool
158,11,0,159,0,0,free,free_pool
158,12,0,159,0,0,free,free_pool
158,13,0,159,0,0,free,free_pool
158,14,0,159,0,0,free,free_pool
158,15,0,159,0,0,free,free_pool
158,16,1,159,0,1,free,free_pool
158,17,0,159,0,0,free,free_pool
158,18,0,159,0,0,free,free_pool
158,19,0,159,0,0,free,free_pool
158,20,0,159,0,0,free,free_pool
158,21,0,159,0,0,free,free_pool
158,22,0,159,0,0,free,free_pool
158,23,0,159,0,0,free,free_pool
158,24,0,159,0,0,free,free_pool
158,25,0,159,0,0,free,free_pool
158,26,0,159,0,0,free,free_pool
158,27,0,159,0,0,free,free_pool
158,28,0,159,0,0,free,free_pool
158,29,0,159,0,0,free,free_pool
158,30,0,159,0,0,free,free_pool
158,31,0,159,0,0,free,free_pool
159,0,0,160,0,0,free,free_pool
159,1,0,160,0,0,free,free_pool
159,2,0,160,0,0,free,free_pool
159,3,0,160,0,0,free,free_pool
159,4,0,160,0,0,free,free_pool
159,5,0,160,0,0,free,free_pool
159,6,0,160,0,0,free,free_pool
159,7,0,160,0,0,free,free_pool
159,8,0,160,0,0,free,free_pool
159,9,0,160,0,0,free,free_pool
159,10,0,160,0,0,free,free_pool
159,11,0,160,0,0,free,free_pool
159,12,0,160,0,0,free,free_pool
159,13,1,160,0,1,free,free_pool
159,14,0,160,0,0,free,free_pool
159,15,1,160,0,1,free,free_pool
159,16,0,160,0,0,free,free_pool
159,17,0,160,0,0,free,free_pool
159,18,0,160,0,0,free,free_pool
159,19,0,160,0,0,free,free_pool
159,20,0,160,0,0,free,free_pool
159,21,0,160,0,0,free,free_pool
159,22,0,160,0,0,free,free_pool
159,23,0,160,0,0,free,free_pool
159,24,0,160,0,0,free,free_pool
159,25,0,160,0,0,free,free_pool
159,26,0,160,0,0,free,free_pool
159,27,0,160,0,0,free,free_pool
159,28,0,160,0,0,free,free_pool
159,29,0,160,0,0,free,free_pool
159,30,0,160,0,0,free,free_pool
159,31,0,160,0,0,free,free_pool
160,0,0,161,0,0,free,free_pool
160,1,0,161,0,0,free,free_pool
160,2,0,161,0,0,free,free_pool
160,3,0,161,0,0,free,free_pool
160,4,0,161,0,0,free,free_pool
160,5,0,161,0,0,free,free_pool
160,6,0,161,0,0,free,free_pool
160,7,0,161,0,0,free,free_pool
160,8,0,161,0,0,free,free_pool
160,9,0,161,0,0,free,free_pool
160,10,0,161,0,0,free,free_pool
160,11,0,161,0,0,free,free_pool
160,12,0,161,0,0,free,free_pool
160,13,0,161,0,0,free,free_pool
160,14,1,161,0,1,free,free_pool
160,15,0,161,0,0,free,free_pool
160,16,0,161,0,0,free,free_pool
160,17,0,161,0,0,free,free_pool
160,18,0,161,0,0,free,free_pool
160,19,0,161,0,0,free,free_pool
160,20,0,161,0,0,free,free_pool
160,21,0,161,0,0,free,free_pool
160,22,0,161,0,0,free,free_pool
160,23,0,161,0,0,free,free_pool
160,24,0,161,0,0,free,free_pool
160,25,0,161,0,0,free,free_pool
160,26,0,161,0,0,free,free_pool
160,27,0,161,0,0,free,free_pool
160,28,0,161,0,0,free,free_pool
160,29,0,161,0,0,free,free_pool
160,30,0,161,0,0,free,free_pool
160,31,1,161,0,1,free,free_pool
161,0,0,162,0,0,free,free_pool
161,1,0,162,0,0,free,free_pool
161,2,0,162,0,0,free,free_pool
161,3,0,162,0,0,free,free_pool
161,4,0,162,0,0,free,free_pool
161,5,0,162,0,0,free,free_pool
161,6,0,162,0,0,free,free_pool
161,7,0,162,0,0,free,free_pool
161,8,0,162,0,0,free,free_pool
161,9,0,162,0,0,free,free_pool
161,10,0,162,0,0,free,free_pool
161,11,0,162,0,0,free,free_pool
161,12,1,162,0,1,free,free_pool
161,13,1,162,0,1,free,free_pool
161,14,0,162,0,0,free,free_pool
161,15,0,162,0,0,free,free_pool
161,16,0,162,0,0,free,free_pool
