tick,node,drive,phase_tick,coherence,energy,phase
61,10,0,62,0,0,free
61,11,0,62,0,0,free
61,12,0,62,0,0,free
61,13,0,62,0,0,free
61,14,0,62,0,0,free
61,15,0,62,0,0,free
61,16,0,62,0,0,free
61,17,0,62,0,0,free
61,18,0,62,0,0,free
61,19,0,62,0,0,free
61,20,0,62,0,0,free
61,21,0,62,0,0,free
61,22,0,62,0,0,free
61,23,0,62,0,0,free
61,24,0,62,0,0,free
61,25,0,62,0,0,free
61,26,1,62,0,1,free
61,27,0,62,0,0,free
61,28,0,62,0,0,free
61,29,0,62,0,0,free
61,30,0,62,0,0,free
61,31,0,62,0,0,free
62,0,0,63,0,0,free
62,1,0,63,0,0,free
62,2,0,63,0,0,free
62,3,0,63,0,0,free
62,4,0,63,0,0,free
62,5,0,63,0,0,free
62,6,0,63,0,0,free
62,7,0,63,0,0,free
62,8,0,63,0,0,free
62,9,0,63,0,0,free
62,10,0,63,0,0,free
62,11,0,63,0,0,free
62,12,0,63,0,0,free
62,13,0,63,0,0,free
62,14,0,63,0,0,free
62,15,0,63,0,0,free
62,16,0,63,0,0,free
62,17,0,63,0,0,free
62,18,0,63,0,0,free
62,19,0,63,0,0,free
62,20,0,63,0,0,free
62,21,0,63,0,0,free
62,22,0,63,0,0,free
62,23,0,63,0,0,free
62,24,0,63,0,0,free
62,25,1,63,0,1,free
62,26,0,63,0,0,free
62,27,0,63,0,0,free
62,28,0,63,0,0,free
62,29,0,63,0,0,free
62,30,0,63,0,0,free
62,31,0,63,0,0,free
63,0,0,64,0,0,free
63,1,0,64,0,0,free
63,2,0,64,0,0,free
63,3,0,64,0,0,free
63,4,0,64,0,0,free
63,5,0,64,0,0,free
63,6,0,64,0,0,free
63,7,0,64,0,0,free
63,8,0,64,0,0,free
63,9,0,64,0,0,free
63,10,0,64,0,0,free
63,11,0,64,0,0,free
63,12,0,64,0,0,free
63,13,0,64,0,0,free
63,14,0,64,0,0,free
63,15,0,64,0,0,free
63,16,0,64,0,0,free
63,17,0,64,0,0,free
63,18,0,64,0,0,free
63,19,0,64,0,0,free
63,20,0,64,0,0,free
63,21,0,64,0,0,free
63,22,0,64,0,0,free
63,23,0,64,0,0,free
63,24,1,64,0,1,free
63,25,0,64,0,0,free
63,26,0,64,0,0,free
63,27,0,64,0,0,free
63,28,0,64,0,0,free
63,29,0,64,0,0,free
63,30,0,64,0,0,free
63,31,0,64,0,0,free
64,0,0,65,0,0,free
64,1,0,65,0,0,free
64,2,0,65,0,0,free
64,3,0,65,0,0,free
64,4,0,65,0,0,free
64,5,0,65,0,0,free
64,6,0,65,0,0,free
64,7,0,65,0,0,free
64,8,0,65,0,0,free
64,9,0,65,0,0,free
64,10,0,65,0,0,free
64,11,0,65,0,0,free
64,12,0,65,0,0,free
64,13,0,65,0,0,free
64,14,0,65,0,0,free
64,15,0,65,0,0,free
64,16,0,65,0,0,free
64,17,0,65,0,0,free
64,18,0,65,0,0,free
64,19,0,65,0,0,free
64,20,0,65,0,0,free
64,21,0,65,0,0,free
64,22,0,65,0,0,free
64,23,1,65,0,1,free
64,24,0,65,0,0,free
64,25,0,65,0,0,free
64,26,0,65,0,0,free
64,27,0,65,0,0,free
64,28,0,65,0,0,free
64,29,0,65,0,0,free
64,30,0,65,0,0,free
64,31,0,65,0,0,free
65,0,0,66,0,0,free
65,1,0,66,0,0,free
65,2,0,66,0,0,free
65,3,0,66,0,0,free
65,4,0,66,0,0,free
65,5,0,66,0,0,free
65,6,0,66,0,0,free
65,7,0,66,0,0,free
65,8,0,66,0,0,free
65,9,0,66,0,0,free
65,10,0,66,0,0,free
65,11,0,66,0,0,free
65,12,0,66,0,0,free
65,13,0,66,0,0,free
65,14,0,66,0,0,free
65,15,0,66,0,0,free
65,16,0,66,0,0,free
65,17,0,66,0,0,free
65,18,0,66,0,0,free
65,19,0,66,0,0,free
65,20,0,66,0,0,free
65,21,0,66,0,0,free
65,22,1,66,0,1,free
65,23,0,66,0,0,free
65,24,0,66,0,0,free
65,25,0,66,0,0,free
65,26,0,66,0,0,free
65,27,0,66,0,0,free
65,28,0,66,0,0,free
65,29,0,66,0,0,free
65,30,0,66,0,0,free
65,31,0,66,0,0,free
66,0,0,67,0,0,free
66,1,0,67,0,0,free
66,2,0,67,0,0,free
66,3,0,67,0,0,free
66,4,0,67,0,0,free
66,5,0,67,0,0,free
66,6,0,67,0,0,free
66,7,0,67,0,0,free
66,8,0,67,0,0,free
66,9,0,67,0,0,free
66,10,0,67,0,0,free
66,11,0,67,0,0,free
66,12,0,67,0,0,free
66,13,0,67,0,0,free
66,14,0,67,0,0,free
66,15,0,67,0,0,free
66,16,0,67,0,0,free
66,17,0,67,0,0,free
66,18,0,67,0,0,free
66,19,0,67,0,0,free
66,20,0,67,0,0,free
66,21,1,67,0,1,free
66,22,0,67,0,0,free
66,23,0,67,0,0,free
66,24,0,67,0,0,free
66,25,0,67,0,0,free
66,26,0,67,0,0,free
66,27,0,67,0,0,free
66,28,0,67,0,0,free
66,29,0,67,0,0,free
66,30,0,67,0,0,free
66,31,0,67,0,0,free
67,0,0,68,0,0,free
67,1,0,68,0,0,free
67,2,0,68,0,0,free
67,3,0,68,0,0,free
67,4,0,68,0,0,free
67,5,0,68,0,0,free
67,6,0,68,0,0,free
67,7,0,68,0,0,free
67,8,0,68,0,0,free
67,9,0,68,0,0,free
67,10,0,68,0,0,free
67,11,0,68,0,0,free
67,12,0,68,0,0,free
67,13,0,68,0,0,free
67,14,0,68,0,0,free
67,15,0,68,0,0,free
67,16,0,68,0,0,free
67,17,0,68,0,0,free
67,18,0,68,0,0,free
67,19,0,68,0,0,free
67,20,1,68,0,1,free
67,21,0,68,0,0,free
67,22,0,68,0,0,free
67,23,0,68,0,0,free
67,24,0,68,0,0,free
67,25,0,68,0,0,free
67,26,0,68,0,0,free
67,27,0,68,0,0,free
67,28,0,68,0,0,free
67,29,0,68,0,0,free
67,30,0,68,0,0,free
67,31,0,68,0,0,free
68,0,0,69,0,0,free
68,1,0,69,0,0,free
68,2,0,69,0,0,free
68,3,0,69,0,0,free
68,4,0,69,0,0,free
68,5,0,69,0,0,free
68,6,0,69,0,0,free
68,7,0,69,0,0,free
68,8,0,69,0,0,free
68,9,0,69,0,0,free
68,10,0,69,0,0,free
68,11,0,69,0,0,free
68,12,0,69,0,0,free
68,13,0,69,0,0,free
68,14,0,69,0,0,free
68,15,0,69,0,0,free
68,16,0,69,0,0,free
68,17,0,69,0,0,free
68,18,0,69,0,0,free
68,19,1,69,0,1,free
68,20,0,69,0,0,free
68,21,0,69,0,0,free
68,22,0,69,0,0,free
68,23,0,69,0,0,free
68,24,0,69,0,0,free
68,25,0,69,0,0,free
68,26,0,69,0,0,free
68,27,0,69,0,0,free
68,28,0,69,0,0,free
68,29,0,69,0,0,free
68,30,0,69,0,0,free
68,31,0,69,0,0,free
69,0,0,70,0,0,free
69,1,0,70,0,0,free
69,2,0,70,0,0,free
69,3,0,70,0,0,free
69,4,0,70,0,0,free
69,5,0,70,0,0,free
69,6,0,70,0,0,free
69,7,0,70,0,0,free
69,8,0,70,0,0,free
69,9,0,70,0,0,free
69,10,0,70,0,0,free
69,11,0,70,0,0,free
69,12,0,70,0,0,free
69,13,0,70,0,0,free
69,14,0,70,0,0,free
69,15,0,70,0,0,free
69,16,0,70,0,0,free
69,17,0,70,0,0,free
69,18,1,70,0,1,free
69,19,0,70,0,0,free
69,20,0,70,0,0,free
69,21,0,70,0,0,free
69,22,0,70,0,0,free
69,23,0,70,0,0,free
69,24,0,70,0,0,free
69,25,0,70,0,0,free
69,26,0,70,0,0,free
69,27,0,70,0,0,free
69,28,0,70,0,0,free
69,29,0,70,0,0,free
69,30,0,70,0,0,free
69,31,0,70,0,0,free
70,0,0,71,0,0,free
70,1,0,71,0,0,free
70,2,0,71,0,0,free
70,3,0,71,0,0,free
70,4,0,71,0,0,free
70,5,0,71,0,0,free
70,6,0,71,0,0,free
70,7,0,71,0,0,free
70,8,0,71,0,0,free
70,9,0,71,0,0,free
70,10,0,71,0,0,free
70,11,0,71,0,0,free
70,12,0,71,0,0,free
70,13,0,71,0,0,free
70,14,0,71,0,0,free
70,15,0,71,0,0,free
70,16,0,71,0,0,free
70,17,1,71,0,1,free
70,18,0,71,0,0,free
70,19,0,71,0,0,free
70,20,0,71,0,0,free
70,21,0,71,0,0,free
70,22,0,71,0,0,free
70,23,0,71,0,0,free
70,24,0,71,0,0,free
70,25,0,71,0,0,free
70,26,0,71,0,0,free
70,27,0,71,0,0,free
70,28,0,71,0,0,free
70,29,0,71,0,0,free
70,30,0,71,0,0,free
70,31,0,71,0,0,free
71,0,0,72,0,0,free
71,1,0,72,0,0,free
71,2,0,72,0,0,free
71,3,0,72,0,0,free
71,4,0,72,0,0,free
71,5,0,72,0,0,free
71,6,0,72,0,0,free
71,7,0,72,0,0,free
71,8,0,72,0,0,free
71,9,0,72,0,0,free
71,10,0,72,0,0,free
71,11,0,72,0,0,free
71,12,0,72,0,0,free
71,13,0,72,0,0,free
71,14,0,72,0,0,free
71,15,0,72,0,0,free
71,16,1,72,0,1,free
71,17,0,72,0,0,free
71,18,0,72,0,0,free
71,19,0,72,0,0,free
71,20,0,72,0,0,free
71,21,0,72,0,0,free
71,22,0,72,0,0,free
71,23,0,72,0,0,free
71,24,0,72,0,0,free
71,25,0,72,0,0,free
71,26,0,72,0,0,free
71,27,0,72,0,0,free
71,28,0,72,0,0,free
71,29,0,72,0,0,free
71,30,0,72,0,0,free
71,31,0,72,0,0,free
72,0,0,73,0,0,free
72,1,0,73,0,0,free
72,2,0,73,0,0,free
72,3,0,73,0,0,free
72,4,0,73,0,0,free
72,5,0,73,0,0,free
72,6,0,73,0,0,free
72,7,0,73,0,0,free
72,8,0,73,0,0,free
72,9,0,73,0,0,free
72,10,0,73,0,0,free
72,11,0,73,0,0,free
72,12,0,73,0,0,free
72,13,0,73,0,0,free
72,14,0,73,0,0,free
72,15,1,73,0,1,free
72,16,0,73,0,0,free
72,17,0,73,0,0,free
72,18,0,73,0,0,free
72,19,0,73,0,0,free
72,20,0,73,0,0,free
72,21,0,73,0,0,free
72,22,0,73,0,0,free
72,23,0,73,0,0,free
72,24,0,73,0,0,free
72,25,0,73,0,0,free
72,26,0,73,0,0,free
72,27,0,73,0,0,free
72,28,0,73,0,0,free
72,29,0,73,0,0,free
72,30,0,73,0,0,free
72,31,0,73,0,0,free
73,0,0,74,0,0,free
73,1,0,74,0,0,free
73,2,0,74,0,0,free
73,3,0,74,0,0,free
73,4,0,74,0,0,free
73,5,0,74,0,0,free
73,6,0,74,0,0,free
73,7,0,74,0,0,free
73,8,0,74,0,0,free
73,9,0,74,0,0,free
73,10,0,74,0,0,free
73,11,0,74,0,0,free
73,12,0,74,0,0,free
73,13,0,74,0,0,free
73,14,1,74,0,1,free
73,15,0,74,0,0,free
73,16,0,74,0,0,free
73,17,0,74,0,0,free
73,18,0,74,0,0,free
73,19,0,74,0,0,free
73,20,0,74,0,0,free
73,21,0,74,0,0,free
73,22,0,74,0,0,free
73,23,0,74,0,0,free
73,24,0,74,0,0,free
73,25,0,74,0,0,free
73,26,0,74,0,0,free
73,27,0,74,0,0,free
73,28,0,74,0,0,free
73,29,0,74,0,0,free
73,30,0,74,0,0,free
73,31,0,74,0,0,free
74,0,0,75,0,0,free
74,1,0,75,0,0,free
74,2,0,75,0,0,free
74,3,0,75,0,0,free
74,4,0,75,0,0,free
74,5,0,75,0,0,free
74,6,0,75,0,0,free
74,7,0,75,0,0,free
74,8,0,75,0,0,free
74,9,0,75,0,0,free
74,10,0,75,0,0,free
74,11,0,75,0,0,free
74,12,0,75,0,0,free
74,13,1,75,0,1,free
74,14,0,75,0,0,free
74,15,0,75,0,0,free
74,16,0,75,0,0,free
74,17,0,75,0,0,free
74,18,0,75,0,0,free
74,19,0,75,0,0,free
74,20,0,75,0,0,free
74,21,0,75,0,0,free
74,22,0,75,0,0,free
74,23,0,75,0,0,free
74,24,0,75,0,0,free
74,25,0,75,0,0,free
74,26,0,75,0,0,free
74,27,0,75,0,0,free
74,28,0,75,0,0,free
74,29,0,75,0,0,free
74,30,0,75,0,0,free
74,31,0,75,0,0,free
75,0,0,76,0,0,free
75,1,0,76,0,0,free
75,2,0,76,0,0,free
75,3,0,76,0,0,free
75,4,0,76,0,0,free
75,5,0,76,0,0,free
75,6,0,76,0,0,free
75,7,0,76,0,0,free
75,8,0,76,0,0,free
75,9,0,76,0,0,free
75,10,0,76,0,0,free
75,11,0,76,0,0,free
75,12,1,76,0,1,free
75,13,0,76,0,0,free
75,14,0,76,0,0,free
75,15,0,76,0,0,free
75,16,0,76,0,0,free
75,17,0,76,0,0,free
75,18,0,76,0,0,free
75,19,0,76,0,0,free
75,20,0,76,0,0,free
75,21,0,76,0,0,free
75,22,0,76,0,0,free
75,23,0,76,0,0,free
75,24,0,76,0,0,free
75,25,0,76,0,0,free
75,26,0,76,0,0,free
75,27,0,76,0,0,free
75,28,0,76,0,0,free
75,29,0,76,0,0,free
75,30,0,76,0,0,free
75,31,0,76,0,0,free
76,0,0,77,0,0,free
76,1,0,77,0,0,free
76,2,0,77,0,0,free
76,3,0,77,0,0,free
76,4,0,77,0,0,free
76,5,0,77,0,0,free
76,6,0,77,0,0,free
76,7,0,77,0,0,free
76,8,0,77,0,0,free
76,9,0,77,0,0,free
76,10,0,77,0,0,free
76,11,1,77,0,1,free
76,12,0,77,0,0,free
76,13,0,77,0,0,free
76,14,0,77,0,0,free
76,15,0,77,0,0,free
76,16,0,77,0,0,free
76,17,0,77,0,0,free
76,18,0,77,0,0,free
76,19,0,77,0,0,free
76,20,0,77,0,0,free
76,21,0,77,0,0,free
76,22,0,77,0,0,free
76,23,0,77,0,0,free
76,24,0,77,0,0,free
76,25,0,77,0,0,free
76,26,0,77,0,0,free
76,27,0,77,0,0,free
76,28,0,77,0,0,free
76,29,0,77,0,0,free
76,30,0,77,0,0,free
76,31,0,77,0,0,free
77,0,0,78,0,0,free
77,1,0,78,0,0,free
77,2,0,78,0,0,free
77,3,0,78,0,0,free
77,4,0,78,0,0,free
77,5,0,78,0,0,free
77,6,0,78,0,0,free
77,7,0,78,0,0,free
77,8,0,78,0,0,free
77,9,0,78,0,0,free
77,10,1,78,0,1,free
77,11,0,78,0,0,free
77,12,0,78,0,0,free
77,13,0,78,0,0,free
77,14,0,78,0,0,free
77,15,0,78,0,0,free
77,16,0,78,0,0,free
77,17,0,78,0,0,free
77,18,0,78,0,0,free
77,19,0,78,0,0,free
77,20,0,78,0,0,free
77,21,0,78,0,0,free
77,22,0,78,0,0,free
77,23,0,78,0,0,free
77,24,0,78,0,0,free
77,25,0,78,0,0,free
77,26,0,78,0,0,free
77,27,0,78,0,0,free
77,28,0,78,0,0,free
77,29,0,78,0,0,free
77,30,0,78,0,0,free
77,31,0,78,0,0,free
78,0,0,79,0,0,free
78,1,0,79,0,0,free
78,2,0,79,0,0,free
78,3,0,79,0,0,free
78,4,0,79,0,0,free
78,5,0,79,0,0,free
78,6,0,79,0,0,free
78,7,0,79,0,0,free
78,8,0,79,0,0,free
78,9,1,79,0,1,free
78,10,0,79,0,0,free
78,11,0,79,0,0,free
78,12,0,79,0,0,free
78,13,0,79,0,0,free
78,14,0,79,0,0,free
78,15,0,79,0,0,free
78,16,0,79,0,0,free
78,17,0,79,0,0,free
78,18,0,79,0,0,free
78,19,0,79,0,0,free
78,20,0,79,0,0,free
78,21,0,79,0,0,free
78,22,0,79,0,0,free
78,23,0,79,0,0,free
78,24,0,79,0,0,free
78,25,0,79,0,0,free
78,26,0,79,0,0,free
78,27,0,79,0,0,free
78,28,0,79,0,0,free
78,29,0,79,0,0,free
78,30,0,79,0,0,free
78,31,0,79,0,0,free
79,0,0,80,0,0,free
79,1,0,80,0,0,free
79,2,0,80,0,0,free
79,3,0,80,0,0,free
79,4,0,80,0,0,free
79,5,0,80,0,0,free
79,6,0,80,0,0,free
79,7,0,80,0,0,free
79,8,1,80,0,1,free
79,9,0,80,0,0,free
79,10,0,80,0,0,free
79,11,0,80,0,0,free
79,12,0,80,0,0,free
79,13,0,80,0,0,free
79,14,0,80,0,0,free
79,15,0,80,0,0,free
79,16,0,80,0,0,free
79,17,0,80,0,0,free
79,18,0,80,0,0,free
79,19,0,80,0,0,free
79,20,0,80,0,0,free
79,21,0,80,0,0,free
79,22,0,80,0,0,free
79,23,0,80,0,0,free
79,24,0,80,0,0,free
79,25,0,80,0,0,free
79,26,0,80,0,0,free
79,27,0,80,0,0,free
79,28,0,80,0,0,free
79,29,0,80,0,0,free
79,30,0,80,0,0,free
79,31,0,80,0,0,free
80,0,0,81,0,0,free
80,1,0,81,0,0,free
80,2,0,81,0,0,free
80,3,0,81,0,0,free
80,4,0,81,0,0,free
80,5,0,81,0,0,free
80,6,0,81,0,0,free
80,7,1,81,0,1,free
80,8,0,81,0,0,free
80,9,0,81,0,0,free
80,10,0,81,0,0,free
80,11,0,81,0,0,free
80,12,0,81,0,0,free
80,13,0,81,0,0,free
80,14,0,81,0,0,free
80,15,0,81,0,0,free
80,16,0,81,0,0,free
80,17,0,81,0,0,free
80,18,0,81,0,0,free
80,19,0,81,0,0,free
80,20,0,81,0,0,free
80,21,0,81,0,0,free
80,22,0,81,0,0,free
80,23,0,81,0,0,free
80,24,0,81,0,0,free
80,25,0,81,0,0,free
80,26,0,81,0,0,free
80,27,0,81,0,0,free
80,28,0,81,0,0,free
80,29,0,81,0,0,free
80,30,0,81,0,0,free
80,31,0,81,0,0,free
81,0,0,82,0,0,free
81,1,0,82,0,0,free
81,2,0,82,0,0,free
81,3,0,82,0,0,free
81,4,0,82,0,0,free
81,5,0,82,0,0,free
81,6,1,82,0,1,free
81,7,0,82,0,0,free
81,8,0,82,0,0,free
81,9,0,82,0,0,free
81,10,0,82,0,0,free
81,11,0,82,0,0,free
81,12,0,82,0,0,free
81,13,0,82,0,0,free
81,14,0,82,0,0,free
81,15,0,82,0,0,free
81,16,0,82,0,0,free
81,17,0,82,0,0,free
81,18,0,82,0,0,free
81,19,0,82,0,0,free
81,20,0,82,0,0,free
81,21,0,82,0,0,free
81,22,0,82,0,0,free
81,23,0,82,0,0,free
81,24,0,82,0,0,free
81,25,0,82,0,0,free
81,26,0,82,0,0,free
81,27,0,82,0,0,free
81,28,0,82,0,0,free
81,29,0,82,0,0,free
81,30,0,82,0,0,free
81,31,0,82,0,0,free
82,0,0,83,0,0,free
82,1,0,83,0,0,free
82,2,0,83,0,0,free
82,3,0,83,0,0,free
82,4,0,83,0,0,free
82,5,1,83,0,1,free
82,6,0,83,0,0,free
82,7,0,83,0,0,free
82,8,0,83,0,0,free
82,9,0,83,0,0,free
82,10,0,83,0,0,free
82,11,0,83,0,0,free
82,12,0,83,0,0,free
82,13,0,83,0,0,free
82,14,0,83,0,0,free
82,15,0,83,0,0,free
82,16,0,83,0,0,free
82,17,0,83,0,0,free
82,18,0,83,0,0,free
82,19,0,83,0,0,free
82,20,0,83,0,0,free
82,21,0,83,0,0,free
82,22,0,83,0,0,free
82,23,0,83,0,0,free
82,24,0,83,0,0,free
82,25,0,83,0,0,free
82,26,0,83,0,0,free
82,27,0,83,0,0,free
82,28,0,83,0,0,free
82,29,0,83,0,0,free
82,30,0,83,0,0,free
82,31,0,83,0,0,free
83,0,0,84,0,0,free
83,1,0,84,0,0,free
83,2,0,84,0,0,free
83,3,0,84,0,0,free
83,4,1,84,0,1,free
83,5,0,84,0,0,free
83,6,0,84,0,0,free
83,7,0,84,0,0,free
83,8,0,84,0,0,free
83,9,0,84,0,0,free
83,10,0,84,0,0,free
83,11,0,84,0,0,free
83,12,0,84,0,0,free
83,13,0,84,0,0,free
83,14,0,84,0,0,free
83,15,0,84,0,0,free
83,16,0,84,0,0,free
83,17,0,84,0,0,free
83,18,0,84,0,0,free
83,19,0,84,0,0,free
83,20,0,84,0,0,free
83,21,0,84,0,0,free
83,22,0,84,0,0,free
83,23,0,84,0,0,free
83,24,0,84,0,0,free
83,25,0,84,0,0,free
83,26,0,84,0,0,free
83,27,0,84,0,0,free
83,28,0,84,0,0,free
83,29,0,84,0,0,free
83,30,0,84,0,0,free
83,31,0,84,0,0,free
84,0,0,85,0,0,free
84,1,0,85,0,0,free
84,2,0,85,0,0,free
84,3,1,85,0,1,free
84,4,0,85,0,0,free
84,5,0,85,0,0,free
84,6,0,85,0,0,free
84,7,0,85,0,0,free
84,8,0,85,0,0,free
84,9,0,85,0,0,free
84,10,0,85,0,0,free
84,11,0,85,0,0,free
84,12,0,85,0,0,free
84,13,0,85,0,0,free
84,14,0,85,0,0,free
84,15,0,85,0,0,free
84,16,0,85,0,0,free
84,17,0,85,0,0,free
84,18,0,85,0,0,free
84,19,0,85,0,0,free
84,20,0,85,0,0,free
84,21,0,85,0,0,free
84,22,0,85,0,0,free
84,23,0,85,0,0,free
84,24,0,85,0,0,free
84,25,0,85,0,0,free
84,26,0,85,0,0,free
84,27,0,85,0,0,free
84,28,0,85,0,0,free
84,29,0,85,0,0,free
84,30,0,85,0,0,free
84,31,0,85,0,0,free
85,0,0,86,0,0,free
85,1,0,86,0,0,free
85,2,1,86,0,1,free
85,3,0,86,0,0,free
85,4,0,86,0,0,free
85,5,0,86,0,0,free
85,6,0,86,0,0,free
85,7,0,86,0,0,free
85,8,0,86,0,0,free
85,9,0,86,0,0,free
85,10,0,86,0,0,free
85,11,0,86,0,0,free
85,12,0,86,0,0,free
85,13,0,86,0,0,free
85,14,0,86,0,0,free
85,15,0,86,0,0,free
85,16,0,86,0,0,free
85,17,0,86,0,0,free
85,18,0,86,0,0,free
85,19,0,86,0,0,free
85,20,0,86,0,0,free
85,21,0,86,0,0,free
85,22,0,86,0,0,free
85,23,0,86,0,0,free
85,24,0,86,0,0,free
85,25,0,86,0,0,free
85,26,0,86,0,0,free
85,27,0,86,0,0,free
85,28,0,86,0,0,free
85,29,0,86,0,0,free
85,30,0,86,0,0,free
85,31,1,86,0,1,free
86,0,0,87,0,0,free
86,1,1,87,0,1,free
86,2,0,87,0,0,free
86,3,0,87,0,0,free
86,4,0,87,0,0,free
86,5,0,87,0,0,free
86,6,0,87,0,0,free
86,7,0,87,0,0,free
86,8,0,87,0,0,free
86,9,0,87,0,0,free
86,10,0,87,0,0,free
86,11,0,87,0,0,free
86,12,0,87,0,0,free
86,13,0,87,0,0,free
86,14,0,87,0,0,free
86,15,0,87,0,0,free
86,16,0,87,0,0,free
86,17,0,87,0,0,free
86,18,0,87,0,0,free
86,19,0,87,0,0,free
86,20,0,87,0,0,free
86,21,0,87,0,0,free
86,22,0,87,0,0,free
86,23,0,87,0,0,free
86,24,0,87,0,0,free
86,25,0,87,0,0,free
86,26,0,87,0,0,free
86,27,0,87,0,0,free
86,28,0,87,0,0,free
86,29,0,87,0,0,free
86,30,1,87,0,1,free
86,31,0,87,0,0,free
87,0,1,88,0,1,free
87,1,0,88,0,0,free
87,2,0,88,0,0,free
87,3,0,88,0,0,free
87,4,0,88,0,0,free
87,5,0,88,0,0,free
87,6,0,88,0,0,free
87,7,0,88,0,0,free
87,8,0,88,0,0,free
87,9,0,88,0,0,free
87,10,0,88,0,0,free
87,11,0,88,0,0,free
87,12,0,88,0,0,free
87,13,0,88,0,0,free
87,14,0,88,0,0,free
87,15,0,88,0,0,free
87,16,0,88,0,0,free
87,17,0,88,0,0,free
87,18,0,88,0,0,free
87,19,0,88,0,0,free
87,20,0,88,0,0,free
87,21,0,88,0,0,free
87,22,0,88,0,0,free
87,23,0,88,0,0,free
87,24,0,88,0,0,free
87,25,0,88,0,0,free
87,26,0,88,0,0,free
87,27,0,88,0,0,free
87,28,0,88,0,0,free
87,29,1,88,0,1,free
87,30,0,88,0,0,free
87,31,0,88,0,0,free
88,0,0,89,0,0,free
88,1,0,89,0,0,free
88,2,0,89,0,0,free
88,3,0,89,0,0,free
88,4,0,89,0,0,free
88,5,0,89,0,0,free
88,6,0,89,0,0,free
88,7,0,89,0,0,free
88,8,0,89,0,0,free
88,9,0,89,0,0,free
88,10,0,89,0,0,free
88,11,0,89,0,0,free
88,12,0,89,0,0,free
88,13,0,89,0,0,free
88,14,0,89,0,0,free
88,15,0,89,0,0,free
88,16,0,89,0,0,free
88,17,0,89,0,0,free
88,18,0,89,0,0,free
88,19,0,89,0,0,free
88,20,0,89,0,0,free
88,21,0,89,0,0,free
88,22,0,89,0,0,free
88,23,0,89,0,0,free
88,24,0,89,0,0,free
88,25,0,89,0,0,free
88,26,0,89,0,0,free
88,27,0,89,0,0,free
88,28,1,89,0,1,free
88,29,0,89,0,0,free
88,30,0,89,0,0,free
88,31,0,89,0,0,free
89,0,0,90,0,0,free
89,1,0,90,0,0,free
89,2,0,90,0,0,free
89,3,0,90,0,0,free
89,4,0,90,0,0,free
89,5,0,90,0,0,free
89,6,0,90,0,0,free
89,7,0,90,0,0,free
89,8,0,90,0,0,free
89,9,0,90,0,0,free
89,10,0,90,0,0,free
89,11,0,90,0,0,free
89,12,0,90,0,0,free
89,13,0,90,0,0,free
89,14,0,90,0,0,free
89,15,0,90,0,0,free
89,16,0,90,0,0,free
89,17,0,90,0,0,free
89,18,0,90,0,0,free
89,19,0,90,0,0,free
89,20,0,90,0,0,free
89,21,0,90,0,0,free
89,22,0,90,0,0,free
89,23,0,90,0,0,free
89,24,0,90,0,0,free
89,25,0,90,0,0,free
89,26,0,90,0,0,free
89,27,1,90,0,1,free
89,28,0,90,0,0,free
89,29,0,90,0,0,free
89,30,0,90,0,0,free
89,31,0,90,0,0,free
90,0,0,91,0,0,free
90,1,0,91,0,0,free
90,2,0,91,0,0,free
90,3,0,91,0,0,free
90,4,0,91,0,0,free
90,5,0,91,0,0,free
90,6,0,91,0,0,free
90,7,0,91,0,0,free
90,8,0,91,0,0,free
90,9,0,91,0,0,free
90,10,0,91,0,0,free
90,11,0,91,0,0,free
90,12,0,91,0,0,free
90,13,0,91,0,0,free
90,14,0,91,0,0,free
90,15,0,91,0,0,free
90,16,0,91,0,0,free
90,17,0,91,0,0,free
90,18,0,91,0,0,free
90,19,0,91,0,0,free
90,20,0,91,0,0,free
90,21,0,91,0,0,free
90,22,0,91,0,0,free
90,23,0,91,0,0,free
90,24,0,91,0,0,free
90,25,0,91,0,0,free
90,26,1,91,0,1,free
90,27,0,91,0,0,free
90,28,0,91,0,0,free
90,29,0,91,0,0,free
90,30,0,91,0,0,free
90,31,0,91,0,0,free
91,0,0,92,0,0,free
91,1,0,92,0,0,free
91,2,0,92,0,0,free
91,3,0,92,0,0,free
91,4,0,92,0,0,free
91,5,0,92,0,0,free
91,6,0,92,0,0,free
91,7,0,92,0,0,free
91,8,0,92,0,0,free
91,9,0,92,0,0,free
91,10,0,92,0,0,free
91,11,0,92,0,0,free
91,12,0,92,0,0,free
91,13,0,92,0,0,free
91,14,0,92,0,0,free
91,15,0,92,0,0,free
91,16,0,92,0,0,free
91,17,0,92,0,0,free
91,18,0,92,0,0,free
91,19,0,92,0,0,free
91,20,0,92,0,0,free
91,21,0,92,0,0,free
91,22,0,92,0,0,free
91,23,0,92,0,0,free
91,24,0,92,0,0,free
91,25,1,92,0,1,free
91,26,0,92,0,0,free
91,27,0,92,0,0,free
91,28,0,92,0,0,free
91,29,0,92,0,0,free
91,30,0,92,0,0,free
91,31,0,92,0,0,free
92,0,0,93,0,0,free
92,1,0,93,0,0,free
92,2,0,93,0,0,free
92,3,0,93,0,0,free
92,4,0,93,0,0,free
92,5,0,93,0,0,free
92,6,0,93,0,0,free
92,7,0,93,0,0,free
92,8,0,93,0,0,free
92,9,0,93,0,0,free
92,10,0,93,0,0,free
92,11,0,93,0,0,free
92,12,0,93,0,0,free
92,13,0,93,0,0,free
92,14,0,93,0,0,free
92,15,0,93,0,0,free
